Name,Label,MQ2_1,MQ4_1,MQ6_1,MQ9_1,MQ135_1,MQ136_1,MQ137_1,MQ138_1
ARS2_3,2,0.387965052,0.350923345,0.334535779,0.327702892,0.283035173,0.237093386,0.351441094,0.186990346
ARS2_3,2,0.38836722,0.352834589,0.334245736,0.330341791,0.297463351,0.240565397,0.353895124,0.185571086
ARS2_3,2,0.38917348,0.353603589,0.333955881,0.336488661,0.290751384,0.235951871,0.354511931,0.18675393
ARS2_3,2,0.390387538,0.358664148,0.329077315,0.336219125,0.29222682,0.233467605,0.350222451,0.187227527
ARS2_3,2,0.390387538,0.357486605,0.331075035,0.337839253,0.290017154,0.234592154,0.354511931,0.187701888
ARS2_3,2,0.390387538,0.361434789,0.331075035,0.337839253,0.285659129,0.240098297,0.355439802,0.186280333
ARS2_3,2,0.389577571,0.36063988,0.330216959,0.342470895,0.298220894,0.2403317,0.357929686,0.187464707
ARS2_3,2,0.397790791,0.361036995,0.329361708,0.343294436,0.291242217,0.241974344,0.358555752,0.18675393
ARS2_3,2,0.388770076,0.361833262,0.329077315,0.350513984,0.299234682,0.238936188,0.359183198,0.186990346
ARS2_3,2,0.388770076,0.362232413,0.325407702,0.352201132,0.30307434,0.238936188,0.361706966,0.18675393
ARS2_3,2,0.393242125,0.365449724,0.325407702,0.352483052,0.293215461,0.24268328,0.366179065,0.186043917
ARS2_3,2,0.396542544,0.366667544,0.32709485,0.349673689,0.290261653,0.243395158,0.362659265,0.188414196
ARS2_3,2,0.391199976,0.367891586,0.322897509,0.346331083,0.308553902,0.245067811,0.359497413,0.188414196
ARS2_3,2,0.393242125,0.369945497,0.325127452,0.350233886,0.298473836,0.24363317,0.362659265,0.187227527
ARS2_3,2,0.396127743,0.370771971,0.325127452,0.353330268,0.296457089,0.24434897,0.365857364,0.188890088
ARS2_3,2,0.401148329,0.369121851,0.320686776,0.36018048,0.298727146,0.242210395,0.36139019,0.188652142
ARS2_3,2,0.393652395,0.369945497,0.324288963,0.357310653,0.281380585,0.253935638,0.362659265,0.188652142
ARS2_3,2,0.395300064,0.373268479,0.325407702,0.357024727,0.29272059,0.24675694,0.363614912,0.190558005
ARS2_3,2,0.395300064,0.374526462,0.321513588,0.360468956,0.295705053,0.249199037,0.369092106,0.190796716
ARS2_3,2,0.400304997,0.368711046,0.322620084,0.366869334,0.300252693,0.24821806,0.366501358,0.189128034
ARS2_3,2,0.397374068,0.370771971,0.32123767,0.363945965,0.306713737,0.242446641,0.363614912,0.190319294
ARS2_3,2,0.395713629,0.370771971,0.319588566,0.360757432,0.295205042,0.254441769,0.369417747,0.189842637
ARS2_3,2,0.396958031,0.372017057,0.319588566,0.36278332,0.297211327,0.248707911,0.368117743,0.189842637
ARS2_3,2,0.394887186,0.376213918,0.320686776,0.36018048,0.294706133,0.247242672,0.359812022,0.192232043
ARS2_3,2,0.398626297,0.377913028,0.322066177,0.362203454,0.292473522,0.244110076,0.361073808,0.190319294
ARS2_3,2,0.396958031,0.372433406,0.320686776,0.363364278,0.30307434,0.238012286,0.359183198,0.190080583
ARS2_3,2,0.396542544,0.373268479,0.319041251,0.36018048,0.296959669,0.24434897,0.363614912,0.192232043
ARS2_3,2,0.394474994,0.371186283,0.31876797,0.362493023,0.297211327,0.242920213,0.36553586,0.187464707
ARS2_3,2,0.395300064,0.371186283,0.31931472,0.36278332,0.299997731,0.245308177,0.363934052,0.188652142
ARS2_3,2,0.399044942,0.372433406,0.319041251,0.36018048,0.307238161,0.249691634,0.36297742,0.190796716
ARS2_3,2,0.402418271,0.379624017,0.319588566,0.358169161,0.295705053,0.248462838,0.366823847,0.189842637
ARS2_3,2,0.40497614,0.372433406,0.316863478,0.36365494,0.308817857,0.247729679,0.36553586,0.189842637
ARS2_3,2,0.393652395,0.367482818,0.315242625,0.35960462,0.300507838,0.247729679,0.370396444,0.188414196
ARS2_3,2,0.398208201,0.372017057,0.3133645,0.35759658,0.308290129,0.249938472,0.366823847,0.187701888
ARS2_3,2,0.399464274,0.37368709,0.316051733,0.357310653,0.29771556,0.251177859,0.372035485,0.189603926
ARS2_3,2,0.407991238,0.371186283,0.310970325,0.351638021,0.304887339,0.251426757,0.366823847,0.188890088
ARS2_3,2,0.408858873,0.37919511,0.312563868,0.358455816,0.294955404,0.250681045,0.36521475,0.190319294
ARS2_3,2,0.401570957,0.369533334,0.316592645,0.364820499,0.301274925,0.254695374,0.368767056,0.189842637
ARS2_3,2,0.398626297,0.367482818,0.314704538,0.363364278,0.301531171,0.249199037,0.362341503,0.189603926
ARS2_3,2,0.398626297,0.366667544,0.313097435,0.363073617,0.298727146,0.256224749,0.36297742,0.191992567
ARS2_3,2,0.394474994,0.367891586,0.312830557,0.359892732,0.30908218,0.259063238,0.364253783,0.188890088
ARS2_3,2,0.394063351,0.369121851,0.311235319,0.359892732,0.30514744,0.257509346,0.365857364,0.188177015
ARS2_3,2,0.392423371,0.373268479,0.310441466,0.361624316,0.291488001,0.261419624,0.368442203,0.18936598
ARS2_3,2,0.400726251,0.372433406,0.310177414,0.360757432,0.299997731,0.25292779,0.365857364,0.190080583
ARS2_3,2,0.393242125,0.374526462,0.309386952,0.36018048,0.306451984,0.256994389,0.36521475,0.189128034
ARS2_3,2,0.38917348,0.372433406,0.311500501,0.359892732,0.298220894,0.254188556,0.367793678,0.189128034
ARS2_3,2,0.394474994,0.371601274,0.3133645,0.364820499,0.30307434,0.255458443,0.366179065,0.190080583
ARS2_3,2,0.399464274,0.371186283,0.310705895,0.363073617,0.295705053,0.257509346,0.36714673,0.191274903
ARS2_3,2,0.396958031,0.371186283,0.310441466,0.364820499,0.302044582,0.254695374,0.36553586,0.18936598
ARS2_3,2,0.395300064,0.374526462,0.306509873,0.360468956,0.301019046,0.25494937,0.36714673,0.189128034
ARS2_3,2,0.395713629,0.372850659,0.309650251,0.36018048,0.308026724,0.254441769,0.365857364,0.188890088
ARS2_3,2,0.398626297,0.372017057,0.303665941,0.359029854,0.303849687,0.25292779,0.368442203,0.189128034
ARS2_3,2,0.396127743,0.370771971,0.306770158,0.363364278,0.301787785,0.258025773,0.368767056,0.190558005
ARS2_3,2,0.396127743,0.372433406,0.305471932,0.362203454,0.304627421,0.258803259,0.365857364,0.19151438
ARS2_3,2,0.393652395,0.372850659,0.305990431,0.362203454,0.302301563,0.260893291,0.36553586,0.192232043
ARS2_3,2,0.404548158,0.37368709,0.307030632,0.368339761,0.28928531,0.257767363,0.368117743,0.191753091
ARS2_3,2,0.396542544,0.374526462,0.305471932,0.363073617,0.296708195,0.255968889,0.36553586,0.191753091
ARS2_3,2,0.399044942,0.371601274,0.300854593,0.359892732,0.301531171,0.254188556,0.366501358,0.191036192
ARS2_3,2,0.38917348,0.373268479,0.302639866,0.362493023,0.304368054,0.257767363,0.36714673,0.193191478
ARS2_3,2,0.400726251,0.372850659,0.304180674,0.360757432,0.296959669,0.258025773,0.368767056,0.19151438
ARS2_3,2,0.397790791,0.37368709,0.301363299,0.363073617,0.301274925,0.25673745,0.363934052,0.191753091
ARS2_3,2,0.396127743,0.375368663,0.300093323,0.36278332,0.304627421,0.256480903,0.369417747,0.193191478
ARS2_3,2,0.394887186,0.375368663,0.301363299,0.363945965,0.297968135,0.262212016,0.370723464,0.192951237
ARS2_3,2,0.40284282,0.376213918,0.302896008,0.366282912,0.304887339,0.252425975,0.365857364,0.192471519
ARS2_3,2,0.400304997,0.376213918,0.303152339,0.364820499,0.295955426,0.25494937,0.367470204,0.191753091
ARS2_3,2,0.395713629,0.374526462,0.300600522,0.363945965,0.302301563,0.254441769,0.363614912,0.193191478
ARS2_3,2,0.396127743,0.374947223,0.300600522,0.361046272,0.309876801,0.259323511,0.368767056,0.191753091
ARS2_3,2,0.400304997,0.374947223,0.299587254,0.358169161,0.301531171,0.255713519,0.367793678,0.193671961
ARS2_3,2,0.40199427,0.377062002,0.295824225,0.359892732,0.304108687,0.25494937,0.368767056,0.194393449
ARS2_3,2,0.404120862,0.383954042,0.29757296,0.35788287,0.308026724,0.25292779,0.369743585,0.190796716
ARS2_3,2,0.397374068,0.374526462,0.29882994,0.364237355,0.304627421,0.258284576,0.368767056,0.191992567
ARS2_3,2,0.404120862,0.373268479,0.297322468,0.362203454,0.303849687,0.262212016,0.369743585,0.192951237
ARS2_3,2,0.399044942,0.374526462,0.295824225,0.360757432,0.304627421,0.25368321,0.368767056,0.191992567
ARS2_3,2,0.399464274,0.375790895,0.295575428,0.356739165,0.311473752,0.250433129,0.366823847,0.191274903
ARS2_3,2,0.40199427,0.37368709,0.297072164,0.361624316,0.306975857,0.258284576,0.368767056,0.19151438
ARS2_3,2,0.406264206,0.374526462,0.295326819,0.35759658,0.298220894,0.263273997,0.369743585,0.191992567
ARS2_3,2,0.398208201,0.375790895,0.296322572,0.36278332,0.303332606,0.25292779,0.36521475,0.193671961
ARS2_3,2,0.399044942,0.374947223,0.29408792,0.355883936,0.306451984,0.249938472,0.36521475,0.192711761
ARS2_3,2,0.406264206,0.37410638,0.292855424,0.35788287,0.30255891,0.254441769,0.36139019,0.193671961
ARS3_1,2,0.146707854,0.141586961,0.337137375,0.199924166,0.120316813,0.129693201,0.128718483,0.183080053
ARS3_1,2,0.1480109,0.148656096,0.334429541,0.206954463,0.126410018,0.1331219,0.129503066,0.181830464
ARS3_1,2,0.149922549,0.144186313,0.343995372,0.20089158,0.118528816,0.131688646,0.128606907,0.17933974
ARS3_1,2,0.149626128,0.142941004,0.341236902,0.204312015,0.121730002,0.130042376,0.127939924,0.179091175
ARS3_1,2,0.154008109,0.150097742,0.339591626,0.210640284,0.121831638,0.131570107,0.130180503,0.180085435
ARS3_1,2,0.154782354,0.142570108,0.34233804,0.206954463,0.118528816,0.130392866,0.131205224,0.182079875
ARS3_1,2,0.155249573,0.146080386,0.344826852,0.208789568,0.118528816,0.131451765,0.131778925,0.180583411
ARS3_1,2,0.154317127,0.142077442,0.342889814,0.212165966,0.115618398,0.130627183,0.128718483,0.180334846
ARS3_1,2,0.153853951,0.149702799,0.349855112,0.21047136,0.119617651,0.130509959,0.128495405,0.177604011
ARS3_1,2,0.16085591,0.146335423,0.337953985,0.213530878,0.123679895,0.131215475,0.130862513,0.17834717
ARS3_1,2,0.164702997,0.145445547,0.334159883,0.216633035,0.124512269,0.131451765,0.131549024,0.182079875
ARS3_1,2,0.166937668,0.145825997,0.344826852,0.212506379,0.121628365,0.131333554,0.130634644,0.184584126
ARS3_1,2,0.169928304,0.148395877,0.350136425,0.217328306,0.115714089,0.13543437,0.132936201,0.182079875
ARS3_1,2,0.171543942,0.149309152,0.340962422,0.213873387,0.119617651,0.134698283,0.133754105,0.183580565
ARS3_1,2,0.170643547,0.145318919,0.340687941,0.214732224,0.121324179,0.135065669,0.135171481,0.185086329
ARS3_1,2,0.169928304,0.147232262,0.34233804,0.218900354,0.120016644,0.134698283,0.132471752,0.185588532
ARS3_1,2,0.169394816,0.146975282,0.343995372,0.221190741,0.118135768,0.137423767,0.132819907,0.180085435
ARS3_1,2,0.1643631,0.144562553,0.347053641,0.221545133,0.121628365,0.133846417,0.132936201,0.17983687
ARS3_1,2,0.167984194,0.149571394,0.346495437,0.223325483,0.120016644,0.13543437,0.13305264,0.176861698
ARS3_1,2,0.170285369,0.149702799,0.345660341,0.228203097,0.122341668,0.133846417,0.133754105,0.17859489
ARS3_1,2,0.170106719,0.146207823,0.346216937,0.222255549,0.126943429,0.140095339,0.137213082,0.180832822
ARS3_1,2,0.169040506,0.144436977,0.342889814,0.21680662,0.125562218,0.141915835,0.138924822,0.180334846
ARS3_1,2,0.170823075,0.148136306,0.340139382,0.213530878,0.123163116,0.141131687,0.138801632,0.179091175
ARS3_1,2,0.169750182,0.146590945,0.341512187,0.215076597,0.12378354,0.139197057,0.131205224,0.182330131
ARS3_1,2,0.173182549,0.149571394,0.347332542,0.220836814,0.120116594,0.134820635,0.131894058,0.176367104
ARS3_1,2,0.179783147,0.15398677,0.343718882,0.217502357,0.123679895,0.138941833,0.136608456,0.182579541
ARS3_1,2,0.17484471,0.145953191,0.339045076,0.218025674,0.116772313,0.135188416,0.135052646,0.184333025
ARS3_1,2,0.180171734,0.144562553,0.337137375,0.219426933,0.123266279,0.138306533,0.13481534,0.181581053
ARS3_1,2,0.180171734,0.146463103,0.339318351,0.213530878,0.124095198,0.140482778,0.13697084,0.182330131
ARS3_1,2,0.179202726,0.15900055,0.343995372,0.218025674,0.121425494,0.136299911,0.13697084,0.183580565
ARS3_1,2,0.173918358,0.14468829,0.34233804,0.213188834,0.121425494,0.133725313,0.131549024,0.178099451
ARS3_1,2,0.174103042,0.143686521,0.338226456,0.217851157,0.115427418,0.136548561,0.133754105,0.182829797
ARS3_1,2,0.174658854,0.146590945,0.343165902,0.217502357,0.120718619,0.134332343,0.133871488,0.185588532
ARS3_1,2,0.172633769,0.140007757,0.333890225,0.211147525,0.120517515,0.133604342,0.13697084,0.181331643
ARS3_1,2,0.164873326,0.144436977,0.337409444,0.214044875,0.120016644,0.134943054,0.133754105,0.17859489
ARS3_1,2,0.167809119,0.143437476,0.335510183,0.220836814,0.116772313,0.134332343,0.132936201,0.180334846
ARS3_1,2,0.16504389,0.146080386,0.339045076,0.227292069,0.122957111,0.137549407,0.135052646,0.179588305
ARS3_1,2,0.173366062,0.14506623,0.334969661,0.227292069,0.12378354,0.135928054,0.131663938,0.17834717
ARS3_1,2,0.17428802,0.143561918,0.339045076,0.211656163,0.118528816,0.132402709,0.132819907,0.17859489
ARS3_1,2,0.175404037,0.142323491,0.338498928,0.210640284,0.120216704,0.136548561,0.1368499,0.180583411
ARS3_1,2,0.173182549,0.144436977,0.332814406,0.213359856,0.111867893,0.130744539,0.131434327,0.17983687
ARS3_1,2,0.173733966,0.146590945,0.334699601,0.220130825,0.116579003,0.137298258,0.135887537,0.17983687
ARS3_1,2,0.168335224,0.141954619,0.334159883,0.220483587,0.119816987,0.137675178,0.13624738,0.17834717
ARS3_1,2,0.171543942,0.143188916,0.336594442,0.218025674,0.118135768,0.136797869,0.134696868,0.176613978
ARS3_1,2,0.171002838,0.140855289,0.334969661,0.220130825,0.114667113,0.134576193,0.129954231,0.178099451
ARS3_1,2,0.172633769,0.144940169,0.334159883,0.22136782,0.122341668,0.140741882,0.13305264,0.179091175
ARS3_1,2,0.173182549,0.14506623,0.335239721,0.218549923,0.122035393,0.140095339,0.138187787,0.180085435
ARS3_1,2,0.177098307,0.146463103,0.34041346,0.218549923,0.121324179,0.136797869,0.136007315,0.17933974
ARS3_1,2,0.177098307,0.143437476,0.333890225,0.211486539,0.110226685,0.136175784,0.135171481,0.180583411
ARS3_1,2,0.173733966,0.141220518,0.340139382,0.222433561,0.118135768,0.137927247,0.136127311,0.179091175
ARS3_1,2,0.175591124,0.144186313,0.335510183,0.22136782,0.117842026,0.135928054,0.13481534,0.177604011
ARS3_1,2,0.17958938,0.147618865,0.335781047,0.217502357,0.123887346,0.136797869,0.14129302,0.180832822
ARS3_1,2,0.179977265,0.150494061,0.337137375,0.21680662,0.120517515,0.136673149,0.13697084,0.180583411
ARS3_1,2,0.175217302,0.145192534,0.334699601,0.217851157,0.124512269,0.138179973,0.133402755,0.178843455
ARS3_1,2,0.175966118,0.143936134,0.337681514,0.219426933,0.125140969,0.140482778,0.135409658,0.175133578
ARS3_1,2,0.182331583,0.145192534,0.334699601,0.21456027,0.117257115,0.1331219,0.135171481,0.17983687
ARS3_1,2,0.182133598,0.147360995,0.336323176,0.21559409,0.118233869,0.136299911,0.132936201,0.17859489
ARS3_1,2,0.181935964,0.147232262,0.33147375,0.216286098,0.117257115,0.13692272,0.135171481,0.179091175
ARS3_1,2,0.180561552,0.140007757,0.330671608,0.223683371,0.121730002,0.138814484,0.137943294,0.180334846
ARS3_1,2,0.176908876,0.139646496,0.325632095,0.220483587,0.124407821,0.138179973,0.135052646,0.17859489
ARS3_1,2,0.175966118,0.144814108,0.336594442,0.215766975,0.121831638,0.136548561,0.130976556,0.176367104
ARS3_1,2,0.171906046,0.139526345,0.334699601,0.209628833,0.116193668,0.136424171,0.135409658,0.177604011
ARS3_1,2,0.171182952,0.140370152,0.333082858,0.209628833,0.109416486,0.136051853,0.136608456,0.177356292
ARS3_1,2,0.176342284,0.14506623,0.330137918,0.21767664,0.115141631,0.133967652,0.132819907,0.180832822
ARS3_1,2,0.180366438,0.145825997,0.334159883,0.225120046,0.122546468,0.134089084,0.129728395,0.177851731
ARS3_1,2,0.177288089,0.143811206,0.335510183,0.220659967,0.11892339,0.136051853,0.135409658,0.177604011
ARS3_1,2,0.177859252,0.143936134,0.339318351,0.217502357,0.118824566,0.135311295,0.138187787,0.17859489
ARS3_1,2,0.179009839,0.144814108,0.337137375,0.217851157,0.116579003,0.138053544,0.13769931,0.181082232
ARS3_1,2,0.179202726,0.141709379,0.332009048,0.212847257,0.119717279,0.141001577,0.138678587,0.17859489
ARS3_1,2,0.175591124,0.146847035,0.339318351,0.218725139,0.118037747,0.137172947,0.1368499,0.181082232
ARS3_1,2,0.173733966,0.139286367,0.32960463,0.220130825,0.125140969,0.141915835,0.135767831,0.175380453
ARS3_1,2,0.171724877,0.140128394,0.32960463,0.214732224,0.114006757,0.131807317,0.135648271,0.17933974
ARS3_1,2,0.179977265,0.143561918,0.332545551,0.212336056,0.11706284,0.136548561,0.133754105,0.178843455
ARS3_1,2,0.178241511,0.145445547,0.33147375,0.218900354,0.123163116,0.137927247,0.135409658,0.17834717
ARS3_1,2,0.179977265,0.146718869,0.331741399,0.21559409,0.120819291,0.140224332,0.13624738,0.177356292
ARS3_1,2,0.173918358,0.144061142,0.335781047,0.215076597,0.118824566,0.135928054,0.130520891,0.178099451
ARS3_1,2,0.178050206,0.14468829,0.335510183,0.212676701,0.119022295,0.136175784,0.138065468,0.177604011
ARS3_1,2,0.177098307,0.144940169,0.330404361,0.213873387,0.120517515,0.134820635,0.132819907,0.177356292
ARS3_1,2,0.176154025,0.143313115,0.334429541,0.214732224,0.120116594,0.135680851,0.136608456,0.17834717
ARS3_1,2,0.17862506,0.144814108,0.333620969,0.218900354,0.122341668,0.134698283,0.132819907,0.179091175
ARS3_1,2,0.176908876,0.142200426,0.32960463,0.208120394,0.118135768,0.133725313,0.13074847,0.17488755
ARS3_1,2,0.173918358,0.142200426,0.326159355,0.215076597,0.11476184,0.137047768,0.136729106,0.179091175
ARS3_1,2,0.176908876,0.143936134,0.333620969,0.210978367,0.116772313,0.136673149,0.137577571,0.179588305
ARS3_1,2,0.177859252,0.145572174,0.335781047,0.217328306,0.119518184,0.135065669,0.135409658,0.181082232
ARS3_1,2,0.17428802,0.143561918,0.335239721,0.215766975,0.117842026,0.136673149,0.134696868,0.181082232
ARS3_1,2,0.174658854,0.143437476,0.332009048,0.208454748,0.115332048,0.133483501,0.130976556,0.178843455
ARS3_1,2,0.172633769,0.146590945,0.330404361,0.211486539,0.115427418,0.133604342,0.134224434,0.175380453
ARS3_1,2,0.175591124,0.142077442,0.336051911,0.216633035,0.120016644,0.135557512,0.136367593,0.179588305
ARS3_1,2,0.177288089,0.143561918,0.334699601,0.213873387,0.121324179,0.131807317,0.131319703,0.17859489
ARS3_1,2,0.179395848,0.144436977,0.330671608,0.208287454,0.114383575,0.134210648,0.135171481,0.176367104
ARS3_2,2,0.133176815,0.1280647,0.314760538,0.040639424,0.084807826,0.067417566,0.123153656,1.002771876
ARS3_2,2,0.130642866,0.126324392,0.3155174,0.041490522,0.087665715,0.074349589,0.125188892,0.992903499
ARS3_2,2,0.135277243,0.125795992,0.312751287,0.040691793,0.086793087,0.074349589,0.129057905,1.012703894
ARS3_2,2,0.133913022,0.123458289,0.319074385,0.041872005,0.087082477,0.073177497,0.129377693,0.993798455
ARS3_2,2,0.133544227,0.126191976,0.321640618,0.042314996,0.085650098,0.072646378,0.12757775,1.002771876
ARS3_2,2,0.132567482,0.132646849,0.320354817,0.042936703,0.083978062,0.071004097,0.127682799,0.994693411
ARS3_2,2,0.130881391,0.127794641,0.323190441,0.042708909,0.087665715,0.070079881,0.126740899,1.013610783
ARS3_2,2,0.131360139,0.126059778,0.326575588,0.04380883,0.085933691,0.072121329,0.128315281,0.991117566
ARS3_2,2,0.130523855,0.126856102,0.325269202,0.043690877,0.085274174,0.073177497,0.131533531,0.997382255
ARS3_2,2,0.131961924,0.127929583,0.332121836,0.043749791,0.084069641,0.072558448,0.135072024,0.999176144
ARS3_2,2,0.130642866,0.127391165,0.329732812,0.044165827,0.083704211,0.070497622,0.133954222,1.017240325
ARS3_2,2,0.130049196,0.125401838,0.338854542,0.044649308,0.085274174,0.070834634,0.132847426,0.998279199
ARS3_2,2,0.13329916,0.126457025,0.333992662,0.044588399,0.084993909,0.074441003,0.134065548,1.000972021
ARS3_2,2,0.132932629,0.125401838,0.332121836,0.04526601,0.083978062,0.07299978,0.134288471,0.995588366
ARS3_2,2,0.134283201,0.130673376,0.331057992,0.044955921,0.081824513,0.071344938,0.130019997,0.993798455
ARS3_2,2,0.137678657,0.129427884,0.33345716,0.045328448,0.082711581,0.070750151,0.128845168,0.995588366
ARS3_2,2,0.136533902,0.1280647,0.339945235,0.046542381,0.085087179,0.071774628,0.128951491,0.992010533
ARS3_2,2,0.133667011,0.126457025,0.338854542,0.046282386,0.08416138,0.073177497,0.131751452,0.999176144
ARS3_2,2,0.130881391,0.12929059,0.331855726,0.046673289,0.085555889,0.072558448,0.132079062,1.011798995
ARS3_2,2,0.132324806,0.128607386,0.337496545,0.045203707,0.085461814,0.073355902,0.132079062,0.995588366
ARS3_2,2,0.132082759,0.131373088,0.331323506,0.045833131,0.083160564,0.07273446,0.133399505,0.997382255
ARS3_2,2,0.131240248,0.130256223,0.335605134,0.04514155,0.082355009,0.071774628,0.13440007,1.000073088
ARS3_2,2,0.131240248,0.130117622,0.334797854,0.045769541,0.08077882,0.072208416,0.1356352,1.007278475
ARS3_2,2,0.130286211,0.130117622,0.33345716,0.045706096,0.08416138,0.071947653,0.133954222,0.992010533
ARS3_2,2,0.133667011,0.128880014,0.336955076,0.047203068,0.083522396,0.071516317,0.135522328,0.992903499
ARS3_2,2,0.133789922,0.131795642,0.332922255,0.04673897,0.083886644,0.069748499,0.138377498,1.000073088
ARS3_2,2,0.135903559,0.129153514,0.336414503,0.047337073,0.081912576,0.071861064,0.133732026,1.011798995
ARS3_2,2,0.129576864,0.132362198,0.333189558,0.046347157,0.082000773,0.070079881,0.135184441,0.999176144
ARS3_2,2,0.131961924,0.129703126,0.331057992,0.046936934,0.084715013,0.072383107,0.136541993,0.995588366
ARS3_2,2,0.12817358,0.128335629,0.332388543,0.046870788,0.080007675,0.071430551,0.13440007,0.995588366
ARS3_2,2,0.134654826,0.131373088,0.334797854,0.047003235,0.081648817,0.069093031,0.135072024,1.008181386
ARS3_2,2,0.139225546,0.130952581,0.331589318,0.047003235,0.081473712,0.071004097,0.132517451,0.999176144
ARS3_2,2,0.134406929,0.130812891,0.332922255,0.046542381,0.082000773,0.071602254,0.134176964,0.998279199
ARS3_2,2,0.129224109,0.125664404,0.327099455,0.046024782,0.082443931,0.072208416,0.129591339,0.994693411
ARS3_2,2,0.126220344,0.125795992,0.331855726,0.047136302,0.082266249,0.071774628,0.134735592,1.012703894
ARS3_2,2,0.127710369,0.1280647,0.33426086,0.047674862,0.083341171,0.073177497,0.134511759,0.996485311
ARS3_2,2,0.131240248,0.129427884,0.338854542,0.047879458,0.07933141,0.073088552,0.137456062,0.993798455
ARS3_2,2,0.129576864,0.128200077,0.332388543,0.047742896,0.084529869,0.071947653,0.13965674,0.993798455
ARS3_2,2,0.129459111,0.131373088,0.33345716,0.047203068,0.080007675,0.069831105,0.136087687,1.010894095
ARS3_2,2,0.130286211,0.13321898,0.33345716,0.04673897,0.081561184,0.06933769,0.136201013,0.992903499
ARS3_2,2,0.130642866,0.130256223,0.327624516,0.047269988,0.080178083,0.072121329,0.131207468,0.990224599
ARS3_2,2,0.130523855,0.132362198,0.333189558,0.047539259,0.081212074,0.070581645,0.136655865,0.992903499
ARS3_2,2,0.128872612,0.129565396,0.336414503,0.047404304,0.079837803,0.070079881,0.134176964,1.014517671
ARS3_2,2,0.131360139,0.131513736,0.331323506,0.047269988,0.078996498,0.070750151,0.134176964,0.998279199
ARS3_2,2,0.131600425,0.130673376,0.329732812,0.048223723,0.078415435,0.069748499,0.138031061,0.991117566
ARS3_2,2,0.125089867,0.130952581,0.335066649,0.048016678,0.082533013,0.069011784,0.137341371,0.995588366
ARS3_2,2,0.128755802,0.131936944,0.329732812,0.048223723,0.081561184,0.068849712,0.138609062,1.007278475
ARS3_2,2,0.128872612,0.131936944,0.330792479,0.049281683,0.081736585,0.071259479,0.138031061,0.996485311
ARS3_2,2,0.131240248,0.132078463,0.334529357,0.048154547,0.078498049,0.070079881,0.137226862,1.000972021
ARS3_2,2,0.130523855,0.132362198,0.337496545,0.048995799,0.082443931,0.072383107,0.136883882,0.995588366
ARS3_2,2,0.125089867,0.130952581,0.331057992,0.04843227,0.081299144,0.072295675,0.138146479,1.010894095
ARS3_2,2,0.128989673,0.133506418,0.330262347,0.047947986,0.078498049,0.070665822,0.137685716,0.992010533
ARS3_2,2,0.13342163,0.13481154,0.33426086,0.048783196,0.07924748,0.065804525,0.136428212,0.992010533
ARS3_2,2,0.130286211,0.130256223,0.333724762,0.048154547,0.081125139,0.071004097,0.136769828,0.993798455
ARS3_2,2,0.127941723,0.12929059,0.333189558,0.048924764,0.079668468,0.071861064,0.137456062,1.007278475
ARS3_2,2,0.121886702,0.130395041,0.323190441,0.047539259,0.079080024,0.068768906,0.137685716,0.987549676
ARS3_2,2,0.128289761,0.132362198,0.331855726,0.048154547,0.079163685,0.068287171,0.138031061,0.992903499
ARS3_2,2,0.127479581,0.13321898,0.331057992,0.048154547,0.078996498,0.069501561,0.137456062,0.993798455
ARS3_2,2,0.132324806,0.130395041,0.335605134,0.04836259,0.080092812,0.069093031,0.13317831,1.005474642
ARS3_2,2,0.130049196,0.129565396,0.324488175,0.048853893,0.08077882,0.06710562,0.136998118,0.994693411
ARS3_2,2,0.132932629,0.131513736,0.334529357,0.048293074,0.079415473,0.068207399,0.137112445,0.996485311
ARS3_2,2,0.128289761,0.130952581,0.334529357,0.047539259,0.078913079,0.068527387,0.136655865,0.992903499
ARS3_2,2,0.12817358,0.130673376,0.328676724,0.048293074,0.079753069,0.070413752,0.138146479,1.013610783
ARS3_2,2,0.123088761,0.128607386,0.331855726,0.048642316,0.078415435,0.069831105,0.138957227,0.994693411
ARS3_2,2,0.123088761,0.129565396,0.332121836,0.049281683,0.081824513,0.068849712,0.139073464,0.995588366
ARS3_2,2,0.1271345,0.131373088,0.329468492,0.04843227,0.079837803,0.070834634,0.138261898,0.990224599
ARS3_2,2,0.129812684,0.133939339,0.330792479,0.048924764,0.078415435,0.070919289,0.136998118,1.006375564
ARS3_2,2,0.131240248,0.132362198,0.334797854,0.049067009,0.079753069,0.068207399,0.138725026,0.992010533
ARS3_2,2,0.12419521,0.131232701,0.331589318,0.048783196,0.079668468,0.069666027,0.134959789,0.992010533
ARS3_2,2,0.126334134,0.132504415,0.331323506,0.049425671,0.077515108,0.067968944,0.138725026,0.995588366
ARS3_2,2,0.127594944,0.131795642,0.326837223,0.049497926,0.079837803,0.069011784,0.134959789,1.005474642
ARS3_2,2,0.123088761,0.130812891,0.331057992,0.048642316,0.078996498,0.069419549,0.139773704,0.992903499
ARS3_2,2,0.12364035,0.130812891,0.330527264,0.048642316,0.079163685,0.067495902,0.139306483,0.988440654
ARS3_2,2,0.127710369,0.132220244,0.330527264,0.04935359,0.077759112,0.068048275,0.138957227,0.992010533
ARS3_2,2,0.129459111,0.131936944,0.331323506,0.048783196,0.07924748,0.070497622,0.140125416,1.006375564
